,area,equivalent_diameter,centroid-0,centroid-1,orientation,major_axis_length,minor_axis_length,perimeter
156,1.0,1.1283791670955126,121.0,2490.0,-45.00001609038752,0.0,0.0,0.0
157,16190.0,143.574887181785,206.19110562075355,916.5833230389129,-2.8984370097594057,170.4586044601223,126.57475651637684,613.8132752230961
158,600.0,27.63953195770684,142.47666666666666,1787.1133333333332,-0.2776352334655354,35.61582482141634,24.501267995785348,134.26093065034894
159,22.0,5.292567428401227,128.95454545454547,10219.59090909091,11.047545837392986,11.603209709452198,3.5317081497489475,20.27817459305202
160,1.0,1.1283791670955126,128.0,1777.0,-45.00001609038752,0.0,0.0,0.0
161,1.0,1.1283791670955126,128.0,1785.0,-45.00001609038752,0.0,0.0,0.0
162,4.0,2.256758334191025,128.5,10426.5,-45.00001609038752,2.0,2.0,4.0
163,5.0,2.5231325220201604,130.8,7843.4,-18.43495541459913,3.098386676965933,1.7888543819998317,5.207106781186548
164,6548.0,91.30811869119769,183.42959682345756,10251.893097128894,4.9234978362058754,106.19594902132447,80.37803572366789,394.747258045114
165,9.0,3.385137501286538,131.0,10467.0,-45.00001609038752,3.265986323710904,3.265986323710904,8.0
166,1.0,1.1283791670955126,131.0,9886.0,-45.00001609038752,0.0,0.0,0.0
167,31358.0,199.81552903567137,284.25862618789466,6312.35984437783,-29.726996929024644,260.1627730110671,162.1782720638094,871.1463197058371
168,5.0,2.5231325220201604,135.2,3622.6,-18.43495541459913,3.098386676965933,1.7888543819998317,5.207106781186548
169,1.0,1.1283791670955126,135.0,2089.0,-45.00001609038752,0.0,0.0,0.0
170,17.0,4.652426491681278,138.2941176470588,10433.117647058823,0.5648149743706912,6.96434421707008,3.030922457114571,13.82842712474619
171,2.0,1.5957691216057308,136.5,6691.0,0.0,2.0,0.0,0.0
172,15117.0,138.73558374750672,206.0517959912681,2033.985579149302,4.974779561581062,155.89935892945866,128.2043081377293,591.1025971044414
173,17.0,4.652426491681278,139.0,7872.117647058823,33.451601002009156,6.429933954099351,4.097247519395631,14.071067811865476
174,43.0,7.399277020331919,144.95348837209303,5256.395348837209,12.241280863183542,15.98760514080845,3.9178347847766104,33.17766952966369
175,34.0,6.579524642479541,141.7941176470588,5242.35294117647,-56.75089027075871,9.089902059623618,5.728878365653891,24.106601717798213
176,841.0,32.722995845769866,165.58263971462546,7893.0321046373365,17.500568170849967,62.842194856601495,21.202782676049672,212.05992052357226
177,1.0,1.1283791670955126,141.0,7869.0,-45.00001609038752,0.0,0.0,0.0
178,3.0,1.9544100476116797,141.0,10438.0,90.00003218077504,3.265986323710904,0.0,1.0
179,451.0,23.96311821686732,157.12860310421286,6356.5410199556545,23.31429093063467,39.1159202993215,15.853095678109508,102.08326112068522
180,32.0,6.383076486422923,148.25,3354.34375,-0.7403301432370412,11.000807589921653,3.819896251146378,21.86396103067893
181,25.0,5.641895835477563,145.92,9405.48,-37.9511207524919,8.12573698993616,4.447875714358848,18.692388155425117
182,6.0,2.763953195770684,145.33333333333334,5860.666666666667,45.00001609038752,3.6514837167011076,2.10818510677892,5.414213562373095
183,9.0,3.385137501286538,147.0,10289.0,-45.00001609038752,3.265986323710904,3.265986323710904,8.0
184,12116.0,124.20374520927794,207.62050181578078,292.97152525586,-88.78721752439372,164.37479726782414,98.32194223230825,467.6883835420683
185,7.0,2.985410660720923,148.28571428571428,7875.571428571428,8.34962510252249,4.155374705678736,1.9054711331003737,7.207106781186548
186,21546.0,165.6297655340483,228.7286735356911,770.9754478789566,-58.98741021966697,176.27523963873585,160.375038340842,645.7949852598665
187,14.0,4.222008245644752,151.0,5240.785714285715,12.539015946252805,6.35470171757581,2.83300712070146,11.414213562373096
188,242.0,17.55346033766304,160.7520661157025,7910.425619834711,34.463312805090624,25.581346776748944,15.130080415617476,92.59797974644665
189,2.0,1.5957691216057308,149.5,9415.0,0.0,2.0,0.0,0.0
190,4.0,2.256758334191025,151.0,3385.75,0.0,2.8284271247461903,1.7320508075688772,4.621320343559642
191,48.0,7.817640190446719,157.04166666666666,3345.8333333333335,10.957725986418934,11.09757214754538,5.9193189536018,27.14213562373095
192,10.0,3.5682482323055424,152.5,8788.2,0.0,4.09878030638384,2.9933259094191533,8.82842712474619
193,20787.0,162.68629449468025,261.7915043055756,145.35969596382355,-19.863598933722205,235.00775941878393,117.58383495826594,954.8792924010784
194,37068.0,217.24742448241594,294.49393007445775,615.5418689975181,-13.594155603629387,289.25550142363755,166.61259997227208,930.3229432149744
195,79.0,10.02925341359355,158.126582278481,2095.9240506329115,6.688551361440067,14.514627276236883,8.32350469615348,37.10660171779821
196,9.0,3.385137501286538,153.33333333333334,5385.888888888889,20.300654581286288,3.885753375057407,2.7954428906961324,8.242640687119284
197,100627.0,357.94172104976144,399.35340415594226,4970.478599183122,7.951425061685879,502.01302771408496,272.0656783398963,2020.8662325404814
198,81.0,10.155412503859614,157.90123456790124,9613.518518518518,8.462949483334512,10.889854902209825,9.48111147386034,30.97056274847714
199,3.0,1.9544100476116797,156.0,1810.0,0.0,3.265986323710904,0.0,1.0
200,7.0,2.985410660720923,158.0,4363.714285714285,0.0,3.0237157840738176,2.799416848895061,6.82842712474619
201,9956.0,112.58939962262558,218.84742868621936,8070.822217758136,44.01851124194522,146.44890049152582,101.65825027775132,810.7371567773473
202,1.0,1.1283791670955126,159.0,3387.0,-45.00001609038752,0.0,0.0,0.0
203,48386.0,248.2075111908493,369.7275864919605,4150.12476749473,8.204912566029225,418.3199778752314,154.30250539095084,1645.746391493337
204,13.0,4.068428945128219,165.0,5374.7692307692305,-6.11256352350078,6.499351233808425,2.7143877753950716,11.414213562373096
205,6.0,2.763953195770684,165.0,7805.166666666667,-36.86991082919827,3.8297084310253524,1.8856180831641272,6.207106781186548
206,26.0,5.753627391751592,169.3846153846154,4361.038461538462,-36.21765700425519,10.24119140566774,3.5675574344498693,21.520815280171306
207,2.0,1.5957691216057308,167.5,7884.0,0.0,2.0,0.0,0.0
208,5.0,2.5231325220201604,168.8,7805.6,18.43495541459913,3.098386676965933,1.7888543819998317,5.207106781186548
209,55494.0,265.81413674884396,379.6961653512091,2168.0324359390206,12.434481526396231,433.54891448468766,166.94356731262064,1217.7970773009197
210,4080.0,72.07508128694316,209.8862745098039,3898.8323529411764,-6.587777709913529,80.06182908879393,65.6856733458312,302.97160876900364
211,1.0,1.1283791670955126,170.0,2102.0,-45.00001609038752,0.0,0.0,0.0
212,10.0,3.5682482323055424,173.5,8793.0,-26.565060675788384,4.381780460041329,2.6832815729997477,8.82842712474619
213,1.0,1.1283791670955126,172.0,9649.0,-45.00001609038752,0.0,0.0,0.0
214,5.0,2.5231325220201604,172.8,9661.6,18.43495541459913,3.098386676965933,1.7888543819998317,5.207106781186548
215,19785.0,158.7168686453497,253.17063431892848,1144.1791761435431,43.74372458084197,190.70016235657616,136.1047787876279,645.1747109368334
216,11.0,3.742410318509555,177.0,3318.0,20.300654581286285,5.685009884989297,2.344961497712873,8.414213562373096
217,1.0,1.1283791670955126,175.0,7805.0,-45.00001609038752,0.0,0.0,0.0
218,14718.0,136.8924381381679,263.67040358744396,1010.9926620464737,-7.537119746915102,163.7446652192762,117.01482754757411,540.3868683519033
219,48637.0,248.85046059287114,337.90716943890453,4303.919587968008,10.83522589906243,321.72513746756346,197.59335213967066,1066.152416360247
220,19.0,4.918490759365935,176.89473684210526,7372.9473684210525,87.18087194182097,9.588958636926714,2.8356290178545183,16.621320343559642
221,41.0,7.225151993843567,179.29268292682926,9642.439024390244,-25.477350677318288,7.907748265563616,6.795863278613738,21.899494936611667
222,15.0,4.370193722368317,181.86666666666667,7805.133333333333,15.70551626150413,8.264054481045939,2.4089793091851774,11.82842712474619
223,5.0,2.5231325220201604,181.2,5030.8,10.900708640877317,4.743365517193277,1.3492529674978493,4.207106781186548
224,29294.0,193.12762418533464,261.2653785758176,10793.651703420495,88.0041059735328,244.81463572385806,157.3732685762419,787.4589821842953
225,1.0,1.1283791670955126,183.0,4350.0,-45.00001609038752,0.0,0.0,0.0
226,4.0,2.256758334191025,184.5,8488.5,-45.00001609038752,2.0,2.0,4.0
227,17.0,4.652426491681278,187.7058823529412,8766.764705882353,-21.93217250866647,8.78872855610178,2.476976583845498,15.035533905932738
228,1.0,1.1283791670955126,184.0,8777.0,-45.00001609038752,0.0,0.0,0.0
229,3.0,1.9544100476116797,185.0,10807.0,90.00003218077504,3.265986323710904,0.0,1.0
230,10.0,3.5682482323055424,189.2,9262.8,-8.872338984957832,5.035833499926331,2.925812871839161,7.82842712474619
231,2.0,1.5957691216057308,188.5,9253.0,0.0,2.0,0.0,0.0
232,97.0,11.11324596323283,198.2164948453608,8709.463917525773,-26.8419327329953,17.679934619118413,7.93333601010864,42.970562748477136
233,4.0,2.256758334191025,190.5,4129.5,-45.00001609038752,2.0,2.0,4.0
234,13.0,4.068428945128219,192.53846153846155,9252.076923076924,-26.56506067578837,5.203549084703928,4.726858921765298,10.207106781186548
235,3.0,1.9544100476116797,193.33333333333334,7804.666666666667,45.00001609038752,2.3094010767585034,1.3333333333333333,3.414213562373095
236,5.0,2.5231325220201604,199.2,7377.6,-18.43495541459913,3.098386676965933,1.7888543819998317,5.207106781186548
237,11.0,3.742410318509555,200.54545454545453,5248.636363636364,-18.434955414599138,3.9999999999999996,3.468869823334348,9.65685424949238
238,5.0,2.5231325220201604,202.2,5599.6,-18.43495541459913,3.098386676965933,1.7888543819998317,5.207106781186548
239,5.0,2.5231325220201604,202.6,7377.2,-71.5650767661759,3.098386676965933,1.7888543819998317,5.207106781186548
240,5.0,2.5231325220201604,205.4,7377.2,71.5650767661759,3.098386676965933,1.7888543819998317,5.207106781186548
241,1.0,1.1283791670955126,206.0,1978.0,-45.00001609038752,0.0,0.0,0.0
242,27916.0,188.53051511844654,314.4682619286431,5310.725497922338,-6.349868587749606,233.81301804853436,165.9951319233256,1269.8630944789015
243,3.0,1.9544100476116797,206.33333333333334,5586.333333333333,-45.00001609038752,2.3094010767585034,1.3333333333333333,3.414213562373095
244,6.0,2.763953195770684,207.5,8024.333333333333,0.0,3.8297084310253524,1.8856180831641272,6.414213562373095
